"","firm_id","year","industry","log_assets","assets","leverage","degree0","size_z","degree0_t","first_grant_year","first_deny_year","ever_grant","ever_deny","total_requests","total_comments","n_decided","n_grant","n_deny","comments_cum","support_cum","oppose_cum","grant_share","waiver_any","deny_any","sensitivity_any","sensitivity_cum","g_year","post_grant","degree","share_china","share_usa","china_exposure_pre","suppliers","suppliers_lag","has_genuine_lag","jaccard_t_t1","churn_t_t1","n_prev","n_curr","n_inter","n_add","n_drop","retention_rate","add_rate","drop_rate","suppliers_base","jaccard_to_base","divergence_to_base","sup_china","sup_nonchina","sup_china_lag","sup_nonchina_lag","jaccard_china","jaccard_nonchina","churn_china","churn_nonchina","edge_survival","n_edges_prev","exposure_deny","exposure_waive","log_degree","post_tariff","g_year0"
"250","F0028",2020,"IND7",8.5701826263807,5272.09252545768,0.301623908277039,21,-1.66924957860816,20,NA,2018,0,1,3,0,3,0,3,0,0,0,0,0,1,0,0,NA,0,20,0.2,0.4,0.238095238095238,"c(""S00225"", ""S00372"", ""S00394"", ""S00551"", ""S00562"", ""S00673"", ""S00685"", ""S00717"", ""S00892"", ""S01000"", ""S01149"", ""S01175"", ""S01235"", ""S01608"", ""S01640"", ""S01897"", ""S01916"", ""S02017"", ""S02057"", ""S02157"")","c(""S00004"", ""S00221"", ""S00351"", ""S00372"", ""S00394"", ""S00551"", ""S00656"", ""S00685"", ""S00717"", ""S00835"", ""S01175"", ""S01321"", ""S01415"", ""S01569"", ""S01583"", ""S01608"", ""S01931"", ""S02017"", ""S02057"")",TRUE,0.3,0.7,19,20,9,11,10,0.473684210526316,0.578947368421053,0.526315789473684,"c(""S00221"", ""S00338"", ""S00343"", ""S00350"", ""S00588"", ""S00688"", ""S01159"", ""S01175"", ""S01185"", ""S01251"", ""S01321"", ""S01333"", ""S01415"", ""S01447"", ""S01920"", ""S01925"", ""S01931"", ""S02057"", ""S02283"", ""S02315"", ""S02418"")",0.0512820512820513,0.948717948717949,"c(""S00394"", ""S00685"", ""S02017"", ""S02057"")","c(""S00225"", ""S00372"", ""S00551"", ""S00562"", ""S00673"", ""S00717"", ""S00892"", ""S01000"", ""S01149"", ""S01175"", ""S01235"", ""S01608"", ""S01640"", ""S01897"", ""S01916"", ""S02157"")","c(""S00221"", ""S00394"", ""S00685"", ""S01931"", ""S02017"", ""S02057"")","c(""S00004"", ""S00351"", ""S00372"", ""S00551"", ""S00656"", ""S00717"", ""S00835"", ""S01175"", ""S01321"", ""S01415"", ""S01569"", ""S01583"", ""S01608"")",0.666666666666667,0.208333333333333,0.333333333333333,0.791666666666667,0.0236842105263158,19,0.727207408162062,0.727207408162062,3.04452243772342,1,0
"251","F0028",2021,"IND7",8.54146565477797,5122.84718748613,0.311596490351228,21,-1.66924957860816,19,NA,2018,0,1,3,0,3,0,3,0,0,0,0,0,1,0,0,NA,0,19,0.0526315789473684,0.315789473684211,0.238095238095238,"c(""S00055"", ""S00064"", ""S00083"", ""S00225"", ""S00551"", ""S00562"", ""S00882"", ""S00946"", ""S01149"", ""S01175"", ""S01470"", ""S01577"", ""S01613"", ""S01897"", ""S01916"", ""S02157"", ""S02415"", ""S02420"", ""S02498"")","c(""S00225"", ""S00372"", ""S00394"", ""S00551"", ""S00562"", ""S00673"", ""S00685"", ""S00717"", ""S00892"", ""S01000"", ""S01149"", ""S01175"", ""S01235"", ""S01608"", ""S01640"", ""S01897"", ""S01916"", ""S02017"", ""S02057"", ""S02157"")",TRUE,0.258064516129032,0.741935483870968,20,19,8,11,12,0.4,0.55,0.6,"c(""S00221"", ""S00338"", ""S00343"", ""S00350"", ""S00588"", ""S00688"", ""S01159"", ""S01175"", ""S01185"", ""S01251"", ""S01321"", ""S01333"", ""S01415"", ""S01447"", ""S01920"", ""S01925"", ""S01931"", ""S02057"", ""S02283"", ""S02315"", ""S02418"")",0.0256410256410256,0.974358974358974,"S00946","c(""S00055"", ""S00064"", ""S00083"", ""S00225"", ""S00551"", ""S00562"", ""S00882"", ""S01149"", ""S01175"", ""S01470"", ""S01577"", ""S01613"", ""S01897"", ""S01916"", ""S02157"", ""S02415"", ""S02420"", ""S02498"")","c(""S00394"", ""S00685"", ""S02017"", ""S02057"")","c(""S00225"", ""S00372"", ""S00551"", ""S00562"", ""S00673"", ""S00717"", ""S00892"", ""S01000"", ""S01149"", ""S01175"", ""S01235"", ""S01608"", ""S01640"", ""S01897"", ""S01916"", ""S02157"")",0,0.307692307692308,1,0.692307692307692,0.0210526315789474,20,0.727207408162062,0.727207408162062,2.99573227355399,1,0
"252","F0028",2022,"IND7",8.58211582868684,5335.38234621378,0.306281422161161,21,-1.66924957860816,20,NA,2018,0,1,3,0,3,0,3,0,0,0,0,0,1,0,0,NA,0,20,0.15,0.4,0.238095238095238,"c(""S00064"", ""S00083"", ""S00467"", ""S00534"", ""S00548"", ""S00551"", ""S00562"", ""S00680"", ""S00882"", ""S00946"", ""S00998"", ""S01175"", ""S01440"", ""S01470"", ""S01485"", ""S01897"", ""S02095"", ""S02415"", ""S02420"", ""S02460"")","c(""S00055"", ""S00064"", ""S00083"", ""S00225"", ""S00551"", ""S00562"", ""S00882"", ""S00946"", ""S01149"", ""S01175"", ""S01470"", ""S01577"", ""S01613"", ""S01897"", ""S01916"", ""S02157"", ""S02415"", ""S02420"", ""S02498"")",TRUE,0.392857142857143,0.607142857142857,19,20,11,9,8,0.578947368421053,0.473684210526316,0.421052631578947,"c(""S00221"", ""S00338"", ""S00343"", ""S00350"", ""S00588"", ""S00688"", ""S01159"", ""S01175"", ""S01185"", ""S01251"", ""S01321"", ""S01333"", ""S01415"", ""S01447"", ""S01920"", ""S01925"", ""S01931"", ""S02057"", ""S02283"", ""S02315"", ""S02418"")",0.025,0.975,"c(""S00680"", ""S00946"", ""S01485"")","c(""S00064"", ""S00083"", ""S00467"", ""S00534"", ""S00548"", ""S00551"", ""S00562"", ""S00882"", ""S00998"", ""S01175"", ""S01440"", ""S01470"", ""S01897"", ""S02095"", ""S02415"", ""S02420"", ""S02460"")","S00946","c(""S00055"", ""S00064"", ""S00083"", ""S00225"", ""S00551"", ""S00562"", ""S00882"", ""S01149"", ""S01175"", ""S01470"", ""S01577"", ""S01613"", ""S01897"", ""S01916"", ""S02157"", ""S02415"", ""S02420"", ""S02498"")",0.333333333333333,0.4,0.666666666666667,0.6,0.0289473684210526,19,0.727207408162062,0.727207408162062,3.04452243772342,1,0
"253","F0029",2014,"IND9",10.416321502477,33400.3448070869,0.536976972559066,28,0.563910613169064,27,2020,2019,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,2020,0,28,0.142857142857143,0.285714285714286,0.222222222222222,"c(""S00017"", ""S00056"", ""S00168"", ""S00210"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00528"", ""S00534"", ""S00597"", ""S00609"", ""S00621"", ""S00634"", ""S00652"", ""S00810"", ""S00894"", ""S00922"", ""S01018"", ""S01075"", ""S01403"", ""S01499"", ""S01685"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")","list(character(0))",FALSE,NA,NA,1,28,0,28,1,NA,NA,NA,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.486486486486487,0.513513513513513,"c(""S00210"", ""S00609"", ""S00810"", ""S01075"")","c(""S00017"", ""S00056"", ""S00168"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00528"", ""S00534"", ""S00597"", ""S00621"", ""S00634"", ""S00652"", ""S00894"", ""S00922"", ""S01018"", ""S01403"", ""S01499"", ""S01685"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")","list(character(0))","list(character(0))",NA,NA,NA,NA,NA,NA,0,0,3.36729582998647,0,2020
"254","F0029",2015,"IND9",10.3895212995294,32517.0972599734,0.501566810402181,28,0.563910613169064,28,2020,2019,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,2020,0,28,0.214285714285714,0.25,0.222222222222222,"c(""S00017"", ""S00056"", ""S00168"", ""S00210"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00480"", ""S00597"", ""S00609"", ""S00621"", ""S00652"", ""S00810"", ""S00894"", ""S01018"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")","c(""S00017"", ""S00056"", ""S00168"", ""S00210"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00528"", ""S00534"", ""S00597"", ""S00609"", ""S00621"", ""S00634"", ""S00652"", ""S00810"", ""S00894"", ""S00922"", ""S01018"", ""S01075"", ""S01403"", ""S01499"", ""S01685"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")",TRUE,0.75,0.25,28,28,24,4,4,0.857142857142857,0.142857142857143,0.142857142857143,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.617647058823529,0.382352941176471,"c(""S00210"", ""S00480"", ""S00609"", ""S00810"", ""S01075"", ""S01560"")","c(""S00017"", ""S00056"", ""S00168"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00894"", ""S01018"", ""S01142"", ""S01403"", ""S01499"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")","c(""S00210"", ""S00609"", ""S00810"", ""S01075"")","c(""S00017"", ""S00056"", ""S00168"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00528"", ""S00534"", ""S00597"", ""S00621"", ""S00634"", ""S00652"", ""S00894"", ""S00922"", ""S01018"", ""S01403"", ""S01499"", ""S01685"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")",0.666666666666667,0.769230769230769,0.333333333333333,0.230769230769231,0.0306122448979592,28,0,0,3.36729582998647,0,2020
"255","F0029",2016,"IND9",10.3805066185248,32225.2832821151,0.501217487168703,28,0.563910613169064,28,2020,2019,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,2020,0,28,0.25,0.25,0.222222222222222,"c(""S00017"", ""S00168"", ""S00210"", ""S00265"", ""S00277"", ""S00372"", ""S00428"", ""S00480"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")","c(""S00017"", ""S00056"", ""S00168"", ""S00210"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00480"", ""S00597"", ""S00609"", ""S00621"", ""S00652"", ""S00810"", ""S00894"", ""S01018"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")",TRUE,0.75,0.25,28,28,24,4,4,0.857142857142857,0.142857142857143,0.142857142857143,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.774193548387097,0.225806451612903,"c(""S00210"", ""S00277"", ""S00480"", ""S00747"", ""S00810"", ""S01075"", ""S01560"")","c(""S00017"", ""S00168"", ""S00265"", ""S00372"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00894"", ""S01142"", ""S01403"", ""S01499"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")","c(""S00210"", ""S00480"", ""S00609"", ""S00810"", ""S01075"", ""S01560"")","c(""S00017"", ""S00056"", ""S00168"", ""S00265"", ""S00308"", ""S00372"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00894"", ""S01018"", ""S01142"", ""S01403"", ""S01499"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02273"", ""S02366"", ""S02412"")",0.625,0.791666666666667,0.375,0.208333333333333,0.0306122448979592,28,0,0,3.36729582998647,0,2020
"256","F0029",2017,"IND9",10.4406344459355,34222.3577875263,0.505326782580244,28,0.563910613169064,27,2020,2019,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,2020,0,27,0.222222222222222,0.222222222222222,0.222222222222222,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")","c(""S00017"", ""S00168"", ""S00210"", ""S00265"", ""S00277"", ""S00372"", ""S00428"", ""S00480"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",TRUE,0.774193548387097,0.225806451612903,28,27,24,3,4,0.857142857142857,0.107142857142857,0.142857142857143,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",1,0,"c(""S00210"", ""S00747"", ""S00810"", ""S01075"", ""S01560"", ""S02040"")","c(""S00017"", ""S00168"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00894"", ""S01142"", ""S01403"", ""S01499"", ""S01685"", ""S01702"", ""S01845"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")","c(""S00210"", ""S00277"", ""S00480"", ""S00747"", ""S00810"", ""S01075"", ""S01560"")","c(""S00017"", ""S00168"", ""S00265"", ""S00372"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00894"", ""S01142"", ""S01403"", ""S01499"", ""S01685"", ""S01702"", ""S01774"", ""S01845"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.625,0.826086956521739,0.375,0.173913043478261,0.0317460317460317,28,0,0,3.3322045101752,0,2020
"257","F0029",2018,"IND9",10.4497661719808,34536.2982108571,0.517451003779234,28,0.563910613169064,27,2020,2019,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,2020,0,27,0.222222222222222,0.259259259259259,0.222222222222222,"c(""S00220"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00521"", ""S00597"", ""S00621"", ""S00747"", ""S00810"", ""S00866"", ""S00894"", ""S00967"", ""S01041"", ""S01075"", ""S01209"", ""S01388"", ""S01560"", ""S01593"", ""S01640"", ""S01684"", ""S01685"", ""S01702"", ""S02040"", ""S02061"", ""S02183"", ""S02273"")","c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",TRUE,0.459459459459459,0.540540540540541,27,27,17,10,10,0.62962962962963,0.37037037037037,0.37037037037037,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.459459459459459,0.540540540540541,"c(""S00521"", ""S00747"", ""S00810"", ""S01075"", ""S01560"", ""S02040"")","c(""S00220"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00866"", ""S00894"", ""S00967"", ""S01041"", ""S01209"", ""S01388"", ""S01593"", ""S01640"", ""S01684"", ""S01685"", ""S01702"", ""S02061"", ""S02183"", ""S02273"")","c(""S00210"", ""S00747"", ""S00810"", ""S01075"", ""S01560"", ""S02040"")","c(""S00017"", ""S00168"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00894"", ""S01142"", ""S01403"", ""S01499"", ""S01685"", ""S01702"", ""S01845"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.714285714285714,0.4,0.285714285714286,0.6,0.0233196159122085,27,0.364107982926705,0.337102177453646,3.3322045101752,1,2020
"258","F0029",2019,"IND9",10.4271199067381,33762.9695936311,0.496514348881266,28,0.563910613169064,26,2020,2019,1,1,3,2,1,0,1,0,0,0,0,0,1,1,0,2020,0,26,0.230769230769231,0.307692307692308,0.222222222222222,"c(""S00083"", ""S00097"", ""S00139"", ""S00298"", ""S00404"", ""S00428"", ""S00597"", ""S00747"", ""S00810"", ""S00866"", ""S00894"", ""S00904"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01176"", ""S01209"", ""S01245"", ""S01560"", ""S01702"", ""S01836"", ""S02040"", ""S02061"", ""S02138"", ""S02363"")","c(""S00220"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00521"", ""S00597"", ""S00621"", ""S00747"", ""S00810"", ""S00866"", ""S00894"", ""S00967"", ""S01041"", ""S01075"", ""S01209"", ""S01388"", ""S01560"", ""S01593"", ""S01640"", ""S01684"", ""S01685"", ""S01702"", ""S02040"", ""S02061"", ""S02183"", ""S02273"")",TRUE,0.292682926829268,0.707317073170732,27,26,12,14,15,0.444444444444444,0.518518518518518,0.555555555555556,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.204545454545455,0.795454545454545,"c(""S00404"", ""S00747"", ""S00810"", ""S01560"", ""S02040"", ""S02138"")","c(""S00083"", ""S00097"", ""S00139"", ""S00298"", ""S00428"", ""S00597"", ""S00866"", ""S00894"", ""S00904"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01176"", ""S01209"", ""S01245"", ""S01702"", ""S01836"", ""S02061"", ""S02363"")","c(""S00521"", ""S00747"", ""S00810"", ""S01075"", ""S01560"", ""S02040"")","c(""S00220"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00866"", ""S00894"", ""S00967"", ""S01041"", ""S01209"", ""S01388"", ""S01593"", ""S01640"", ""S01684"", ""S01685"", ""S01702"", ""S02061"", ""S02183"", ""S02273"")",0.5,0.242424242424242,0.5,0.757575757575758,0.0170940170940171,27,0.644040062888097,0.532871179266884,3.29583686600433,1,2020
"259","F0029",2020,"IND9",10.3748682438957,32044.0963423755,0.515184454200187,28,0.563910613169064,26,2020,2019,1,1,3,2,3,1,2,2,1,1,0.333333333333333,1,1,1,1,2020,1,26,0.192307692307692,0.346153846153846,0.222222222222222,"c(""S00021"", ""S00083"", ""S00139"", ""S00158"", ""S00421"", ""S00562"", ""S00597"", ""S00634"", ""S00728"", ""S00866"", ""S00883"", ""S00894"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01185"", ""S01209"", ""S01211"", ""S01245"", ""S01560"", ""S01702"", ""S01971"", ""S02038"", ""S02062"", ""S02138"")","c(""S00083"", ""S00097"", ""S00139"", ""S00298"", ""S00404"", ""S00428"", ""S00597"", ""S00747"", ""S00810"", ""S00866"", ""S00894"", ""S00904"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01176"", ""S01209"", ""S01245"", ""S01560"", ""S01702"", ""S01836"", ""S02040"", ""S02061"", ""S02138"", ""S02363"")",TRUE,0.368421052631579,0.631578947368421,26,26,14,12,12,0.538461538461538,0.461538461538462,0.461538461538462,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.0816326530612245,0.918367346938776,"c(""S00421"", ""S00728"", ""S01211"", ""S01560"", ""S02138"")","c(""S00021"", ""S00083"", ""S00139"", ""S00158"", ""S00562"", ""S00597"", ""S00634"", ""S00866"", ""S00883"", ""S00894"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01185"", ""S01209"", ""S01245"", ""S01702"", ""S01971"", ""S02038"", ""S02062"")","c(""S00404"", ""S00747"", ""S00810"", ""S01560"", ""S02040"", ""S02138"")","c(""S00083"", ""S00097"", ""S00139"", ""S00298"", ""S00428"", ""S00597"", ""S00866"", ""S00894"", ""S00904"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01176"", ""S01209"", ""S01245"", ""S01702"", ""S01836"", ""S02061"", ""S02363"")",0.222222222222222,0.413793103448276,0.777777777777778,0.586206896551724,0.0207100591715976,26,0.70453014513459,0.587862163127332,3.29583686600433,1,2020
"260","F0029",2021,"IND9",10.3380047733065,30884.3472578755,0.506288061072966,28,0.563910613169064,26,2020,2019,1,1,3,2,3,1,2,2,1,1,0.333333333333333,1,1,1,1,2020,1,26,0.269230769230769,0.269230769230769,0.222222222222222,"c(""S00083"", ""S00201"", ""S00231"", ""S00334"", ""S00340"", ""S00421"", ""S00597"", ""S00634"", ""S00680"", ""S00725"", ""S00728"", ""S00967"", ""S00969"", ""S00993"", ""S01057"", ""S01106"", ""S01109"", ""S01209"", ""S01211"", ""S01560"", ""S01702"", ""S01775"", ""S01942"", ""S02038"", ""S02138"", ""S02363"")","c(""S00021"", ""S00083"", ""S00139"", ""S00158"", ""S00421"", ""S00562"", ""S00597"", ""S00634"", ""S00728"", ""S00866"", ""S00883"", ""S00894"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01185"", ""S01209"", ""S01211"", ""S01245"", ""S01560"", ""S01702"", ""S01971"", ""S02038"", ""S02062"", ""S02138"")",TRUE,0.405405405405405,0.594594594594595,26,26,15,11,11,0.576923076923077,0.423076923076923,0.423076923076923,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.06,0.94,"c(""S00231"", ""S00421"", ""S00680"", ""S00728"", ""S01211"", ""S01560"", ""S02138"")","c(""S00083"", ""S00201"", ""S00334"", ""S00340"", ""S00597"", ""S00634"", ""S00725"", ""S00967"", ""S00969"", ""S00993"", ""S01057"", ""S01106"", ""S01109"", ""S01209"", ""S01702"", ""S01775"", ""S01942"", ""S02038"", ""S02363"")","c(""S00421"", ""S00728"", ""S01211"", ""S01560"", ""S02138"")","c(""S00021"", ""S00083"", ""S00139"", ""S00158"", ""S00562"", ""S00597"", ""S00634"", ""S00866"", ""S00883"", ""S00894"", ""S00967"", ""S00993"", ""S01106"", ""S01109"", ""S01185"", ""S01209"", ""S01245"", ""S01702"", ""S01971"", ""S02038"", ""S02062"")",0.714285714285714,0.333333333333333,0.285714285714286,0.666666666666667,0.022189349112426,26,0.70453014513459,0.587862163127332,3.29583686600433,1,2020
"261","F0029",2022,"IND9",10.3537153797009,31373.3906062737,0.521714864230567,28,0.563910613169064,27,2020,2019,1,1,3,2,3,1,2,2,1,1,0.333333333333333,1,1,1,1,2020,1,27,0.222222222222222,0.259259259259259,0.222222222222222,"c(""S00083"", ""S00231"", ""S00334"", ""S00340"", ""S00421"", ""S00597"", ""S00634"", ""S00748"", ""S00967"", ""S01057"", ""S01106"", ""S01109"", ""S01211"", ""S01443"", ""S01549"", ""S01560"", ""S01702"", ""S01735"", ""S01759"", ""S01762"", ""S02032"", ""S02059"", ""S02183"", ""S02305"", ""S02363"", ""S02415"", ""S02481"")","c(""S00083"", ""S00201"", ""S00231"", ""S00334"", ""S00340"", ""S00421"", ""S00597"", ""S00634"", ""S00680"", ""S00725"", ""S00728"", ""S00967"", ""S00969"", ""S00993"", ""S01057"", ""S01106"", ""S01109"", ""S01209"", ""S01211"", ""S01560"", ""S01702"", ""S01775"", ""S01942"", ""S02038"", ""S02138"", ""S02363"")",TRUE,0.394736842105263,0.605263157894737,26,27,15,12,11,0.576923076923077,0.461538461538462,0.423076923076923,"c(""S00017"", ""S00168"", ""S00210"", ""S00237"", ""S00265"", ""S00317"", ""S00428"", ""S00597"", ""S00621"", ""S00652"", ""S00747"", ""S00810"", ""S00894"", ""S01075"", ""S01142"", ""S01403"", ""S01499"", ""S01560"", ""S01685"", ""S01702"", ""S01845"", ""S02040"", ""S02061"", ""S02183"", ""S02273"", ""S02366"", ""S02412"")",0.08,0.92,"c(""S00231"", ""S00421"", ""S01211"", ""S01560"", ""S01735"", ""S02032"")","c(""S00083"", ""S00334"", ""S00340"", ""S00597"", ""S00634"", ""S00748"", ""S00967"", ""S01057"", ""S01106"", ""S01109"", ""S01443"", ""S01549"", ""S01702"", ""S01759"", ""S01762"", ""S02059"", ""S02183"", ""S02305"", ""S02363"", ""S02415"", ""S02481"")","c(""S00231"", ""S00421"", ""S00680"", ""S00728"", ""S01211"", ""S01560"", ""S02138"")","c(""S00083"", ""S00201"", ""S00334"", ""S00340"", ""S00597"", ""S00634"", ""S00725"", ""S00967"", ""S00969"", ""S00993"", ""S01057"", ""S01106"", ""S01109"", ""S01209"", ""S01702"", ""S01775"", ""S01942"", ""S02038"", ""S02363"")",0.444444444444444,0.379310344827586,0.555555555555556,0.620689655172414,0.0213675213675214,26,0.70453014513459,0.587862163127332,3.3322045101752,1,2020
